timestamp, name, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB]
2024/12/14 22:48:06.471, Tesla V100-PCIE-32GB, 97 %, 95 %, 32768 MiB, 28966 MiB
2024/12/14 22:48:07.471, Tesla V100-PCIE-32GB, 98 %, 95 %, 32768 MiB, 28966 MiB
2024/12/14 22:48:08.473, Tesla V100-PCIE-32GB, 98 %, 94 %, 32768 MiB, 28966 MiB
2024/12/14 22:48:09.473, Tesla V100-PCIE-32GB, 85 %, 82 %, 32768 MiB, 28966 MiB
2024/12/14 22:48:10.474, Tesla V100-PCIE-32GB, 100 %, 14 %, 32768 MiB, 28966 MiB
2024/12/14 22:48:11.474, Tesla V100-PCIE-32GB, 98 %, 93 %, 32768 MiB, 28966 MiB
2024/12/14 22:48:12.474, Tesla V100-PCIE-32GB, 98 %, 91 %, 32768 MiB, 28966 MiB
2024/12/14 22:48:13.475, Tesla V100-PCIE-32GB, 98 %, 92 %, 32768 MiB, 28966 MiB
2024/12/14 22:48:14.475, Tesla V100-PCIE-32GB, 97 %, 91 %, 32768 MiB, 28966 MiB
2024/12/14 22:48:15.475, Tesla V100-PCIE-32GB, 98 %, 91 %, 32768 MiB, 28966 MiB
2024/12/14 22:48:16.476, Tesla V100-PCIE-32GB, 98 %, 92 %, 32768 MiB, 28966 MiB
2024/12/14 22:48:17.479, Tesla V100-PCIE-32GB, 98 %, 92 %, 32768 MiB, 28966 MiB
2024/12/14 22:48:18.481, Tesla V100-PCIE-32GB, 98 %, 92 %, 32768 MiB, 28966 MiB
2024/12/14 22:48:19.481, Tesla V100-PCIE-32GB, 0 %, 0 %, 32768 MiB, 28966 MiB
2024/12/14 22:48:20.482, Tesla V100-PCIE-32GB, 97 %, 96 %, 32768 MiB, 28966 MiB
2024/12/14 22:48:21.483, Tesla V100-PCIE-32GB, 98 %, 97 %, 32768 MiB, 28966 MiB
2024/12/14 22:48:22.483, Tesla V100-PCIE-32GB, 98 %, 97 %, 32768 MiB, 28966 MiB
2024/12/14 22:48:23.483, Tesla V100-PCIE-32GB, 97 %, 95 %, 32768 MiB, 28966 MiB
2024/12/14 22:48:24.484, Tesla V100-PCIE-32GB, 98 %, 96 %, 32768 MiB, 28966 MiB
2024/12/14 22:48:25.485, Tesla V100-PCIE-32GB, 98 %, 96 %, 32768 MiB, 28966 MiB
2024/12/14 22:48:26.485, Tesla V100-PCIE-32GB, 98 %, 95 %, 32768 MiB, 28966 MiB
2024/12/14 22:48:27.485, Tesla V100-PCIE-32GB, 98 %, 96 %, 32768 MiB, 28966 MiB
2024/12/14 22:48:28.486, Tesla V100-PCIE-32GB, 98 %, 96 %, 32768 MiB, 28966 MiB
2024/12/14 22:48:29.486, Tesla V100-PCIE-32GB, 98 %, 96 %, 32768 MiB, 28966 MiB
2024/12/14 22:48:30.488, Tesla V100-PCIE-32GB, 98 %, 95 %, 32768 MiB, 28966 MiB
2024/12/14 22:48:31.488, Tesla V100-PCIE-32GB, 98 %, 95 %, 32768 MiB, 28966 MiB
2024/12/14 22:48:32.492, Tesla V100-PCIE-32GB, 63 %, 10 %, 32768 MiB, 28966 MiB
2024/12/14 22:48:33.493, Tesla V100-PCIE-32GB, 100 %, 17 %, 32768 MiB, 28966 MiB
2024/12/14 22:48:34.493, Tesla V100-PCIE-32GB, 99 %, 92 %, 32768 MiB, 28966 MiB
2024/12/14 22:48:35.493, Tesla V100-PCIE-32GB, 99 %, 91 %, 32768 MiB, 28966 MiB
2024/12/14 22:48:36.494, Tesla V100-PCIE-32GB, 98 %, 91 %, 32768 MiB, 28966 MiB
2024/12/14 22:48:37.495, Tesla V100-PCIE-32GB, 99 %, 91 %, 32768 MiB, 28966 MiB
2024/12/14 22:48:38.496, Tesla V100-PCIE-32GB, 98 %, 91 %, 32768 MiB, 28966 MiB
2024/12/14 22:48:39.496, Tesla V100-PCIE-32GB, 98 %, 91 %, 32768 MiB, 28966 MiB
2024/12/14 22:48:40.497, Tesla V100-PCIE-32GB, 98 %, 91 %, 32768 MiB, 28966 MiB
2024/12/14 22:48:41.501, Tesla V100-PCIE-32GB, 98 %, 91 %, 32768 MiB, 28966 MiB
2024/12/14 22:48:42.501, Tesla V100-PCIE-32GB, 0 %, 0 %, 32768 MiB, 28966 MiB
2024/12/14 22:48:43.502, Tesla V100-PCIE-32GB, 100 %, 22 %, 32768 MiB, 28966 MiB
2024/12/14 22:48:44.504, Tesla V100-PCIE-32GB, 98 %, 95 %, 32768 MiB, 28966 MiB
2024/12/14 22:48:45.504, Tesla V100-PCIE-32GB, 97 %, 93 %, 32768 MiB, 28966 MiB
2024/12/14 22:48:46.509, Tesla V100-PCIE-32GB, 97 %, 93 %, 32768 MiB, 28966 MiB
2024/12/14 22:48:47.514, Tesla V100-PCIE-32GB, 98 %, 93 %, 32768 MiB, 28966 MiB
2024/12/14 22:48:48.518, Tesla V100-PCIE-32GB, 97 %, 93 %, 32768 MiB, 28966 MiB
2024/12/14 22:48:49.519, Tesla V100-PCIE-32GB, 0 %, 0 %, 32768 MiB, 28966 MiB
2024/12/14 22:48:50.520, Tesla V100-PCIE-32GB, 98 %, 98 %, 32768 MiB, 28966 MiB
2024/12/14 22:48:51.520, Tesla V100-PCIE-32GB, 98 %, 98 %, 32768 MiB, 28966 MiB
2024/12/14 22:48:52.520, Tesla V100-PCIE-32GB, 98 %, 98 %, 32768 MiB, 28966 MiB
2024/12/14 22:48:53.525, Tesla V100-PCIE-32GB, 98 %, 98 %, 32768 MiB, 28966 MiB
2024/12/14 22:48:54.529, Tesla V100-PCIE-32GB, 76 %, 14 %, 32768 MiB, 28966 MiB
2024/12/14 22:48:55.530, Tesla V100-PCIE-32GB, 98 %, 96 %, 32768 MiB, 28966 MiB
2024/12/14 22:48:56.530, Tesla V100-PCIE-32GB, 98 %, 96 %, 32768 MiB, 28966 MiB
2024/12/14 22:48:57.530, Tesla V100-PCIE-32GB, 98 %, 95 %, 32768 MiB, 28966 MiB
2024/12/14 22:48:58.530, Tesla V100-PCIE-32GB, 98 %, 95 %, 32768 MiB, 28966 MiB
2024/12/14 22:48:59.531, Tesla V100-PCIE-32GB, 100 %, 22 %, 32768 MiB, 28966 MiB
2024/12/14 22:49:00.531, Tesla V100-PCIE-32GB, 98 %, 97 %, 32768 MiB, 28966 MiB
2024/12/14 22:49:01.533, Tesla V100-PCIE-32GB, 98 %, 97 %, 32768 MiB, 28966 MiB
2024/12/14 22:49:02.537, Tesla V100-PCIE-32GB, 98 %, 96 %, 32768 MiB, 28966 MiB
2024/12/14 22:49:03.538, Tesla V100-PCIE-32GB, 98 %, 96 %, 32768 MiB, 28966 MiB
2024/12/14 22:49:04.538, Tesla V100-PCIE-32GB, 98 %, 95 %, 32768 MiB, 28966 MiB
2024/12/14 22:49:05.539, Tesla V100-PCIE-32GB, 98 %, 95 %, 32768 MiB, 28966 MiB
2024/12/14 22:49:06.540, Tesla V100-PCIE-32GB, 97 %, 95 %, 32768 MiB, 28966 MiB
2024/12/14 22:49:07.540, Tesla V100-PCIE-32GB, 100 %, 21 %, 32768 MiB, 28966 MiB
2024/12/14 22:49:08.542, Tesla V100-PCIE-32GB, 98 %, 98 %, 32768 MiB, 28966 MiB
2024/12/14 22:49:09.542, Tesla V100-PCIE-32GB, 98 %, 97 %, 32768 MiB, 28966 MiB
2024/12/14 22:49:10.543, Tesla V100-PCIE-32GB, 98 %, 96 %, 32768 MiB, 28966 MiB
2024/12/14 22:49:11.544, Tesla V100-PCIE-32GB, 0 %, 0 %, 32768 MiB, 28966 MiB
2024/12/14 22:49:12.544, Tesla V100-PCIE-32GB, 100 %, 27 %, 32768 MiB, 28966 MiB
2024/12/14 22:49:13.545, Tesla V100-PCIE-32GB, 98 %, 93 %, 32768 MiB, 28966 MiB
2024/12/14 22:49:14.546, Tesla V100-PCIE-32GB, 0 %, 0 %, 32768 MiB, 28966 MiB
2024/12/14 22:49:15.546, Tesla V100-PCIE-32GB, 100 %, 25 %, 32768 MiB, 28966 MiB
2024/12/14 22:49:16.546, Tesla V100-PCIE-32GB, 98 %, 92 %, 32768 MiB, 28966 MiB
2024/12/14 22:49:17.547, Tesla V100-PCIE-32GB, 98 %, 92 %, 32768 MiB, 28966 MiB
2024/12/14 22:49:18.547, Tesla V100-PCIE-32GB, 98 %, 93 %, 32768 MiB, 28966 MiB
2024/12/14 22:49:19.547, Tesla V100-PCIE-32GB, 99 %, 93 %, 32768 MiB, 28966 MiB
2024/12/14 22:49:20.547, Tesla V100-PCIE-32GB, 99 %, 93 %, 32768 MiB, 28966 MiB
2024/12/14 22:49:21.548, Tesla V100-PCIE-32GB, 0 %, 0 %, 32768 MiB, 28966 MiB
2024/12/14 22:49:22.552, Tesla V100-PCIE-32GB, 100 %, 25 %, 32768 MiB, 28966 MiB
2024/12/14 22:49:23.553, Tesla V100-PCIE-32GB, 99 %, 94 %, 32768 MiB, 28966 MiB
2024/12/14 22:49:24.554, Tesla V100-PCIE-32GB, 99 %, 94 %, 32768 MiB, 28966 MiB
2024/12/14 22:49:25.554, Tesla V100-PCIE-32GB, 98 %, 94 %, 32768 MiB, 28966 MiB
2024/12/14 22:49:26.556, Tesla V100-PCIE-32GB, 99 %, 93 %, 32768 MiB, 28966 MiB
2024/12/14 22:49:27.557, Tesla V100-PCIE-32GB, 0 %, 0 %, 32768 MiB, 28966 MiB
2024/12/14 22:49:28.560, Tesla V100-PCIE-32GB, 100 %, 20 %, 32768 MiB, 28966 MiB
2024/12/14 22:49:29.560, Tesla V100-PCIE-32GB, 98 %, 96 %, 32768 MiB, 28966 MiB
2024/12/14 22:49:30.561, Tesla V100-PCIE-32GB, 98 %, 96 %, 32768 MiB, 28966 MiB
2024/12/14 22:49:31.561, Tesla V100-PCIE-32GB, 98 %, 96 %, 32768 MiB, 28966 MiB
2024/12/14 22:49:32.562, Tesla V100-PCIE-32GB, 98 %, 94 %, 32768 MiB, 28966 MiB
2024/12/14 22:49:33.562, Tesla V100-PCIE-32GB, 98 %, 95 %, 32768 MiB, 28966 MiB
2024/12/14 22:49:34.567, Tesla V100-PCIE-32GB, 99 %, 95 %, 32768 MiB, 28966 MiB
2024/12/14 22:49:35.567, Tesla V100-PCIE-32GB, 98 %, 95 %, 32768 MiB, 28966 MiB
2024/12/14 22:49:36.568, Tesla V100-PCIE-32GB, 98 %, 94 %, 32768 MiB, 28966 MiB
2024/12/14 22:49:37.568, Tesla V100-PCIE-32GB, 98 %, 95 %, 32768 MiB, 28966 MiB
2024/12/14 22:49:38.569, Tesla V100-PCIE-32GB, 98 %, 93 %, 32768 MiB, 28966 MiB
2024/12/14 22:49:39.573, Tesla V100-PCIE-32GB, 89 %, 85 %, 32768 MiB, 28966 MiB
2024/12/14 22:49:40.573, Tesla V100-PCIE-32GB, 100 %, 21 %, 32768 MiB, 28966 MiB
2024/12/14 22:49:41.574, Tesla V100-PCIE-32GB, 98 %, 95 %, 32768 MiB, 28966 MiB
2024/12/14 22:49:42.576, Tesla V100-PCIE-32GB, 98 %, 95 %, 32768 MiB, 28966 MiB
2024/12/14 22:49:43.577, Tesla V100-PCIE-32GB, 99 %, 95 %, 32768 MiB, 28966 MiB
2024/12/14 22:49:44.578, Tesla V100-PCIE-32GB, 98 %, 94 %, 32768 MiB, 28966 MiB
2024/12/14 22:49:45.578, Tesla V100-PCIE-32GB, 0 %, 0 %, 32768 MiB, 28966 MiB
2024/12/14 22:49:46.578, Tesla V100-PCIE-32GB, 100 %, 15 %, 32768 MiB, 28966 MiB
2024/12/14 22:49:47.580, Tesla V100-PCIE-32GB, 98 %, 91 %, 32768 MiB, 28966 MiB
2024/12/14 22:49:48.581, Tesla V100-PCIE-32GB, 98 %, 91 %, 32768 MiB, 28966 MiB
2024/12/14 22:49:49.584, Tesla V100-PCIE-32GB, 99 %, 91 %, 32768 MiB, 28966 MiB
2024/12/14 22:49:50.589, Tesla V100-PCIE-32GB, 43 %, 40 %, 32768 MiB, 28966 MiB
2024/12/14 22:49:51.589, Tesla V100-PCIE-32GB, 100 %, 29 %, 32768 MiB, 28966 MiB
2024/12/14 22:49:52.589, Tesla V100-PCIE-32GB, 98 %, 98 %, 32768 MiB, 28966 MiB
2024/12/14 22:49:53.590, Tesla V100-PCIE-32GB, 98 %, 98 %, 32768 MiB, 28966 MiB
2024/12/14 22:49:54.590, Tesla V100-PCIE-32GB, 29 %, 28 %, 32768 MiB, 28966 MiB
2024/12/14 22:49:55.594, Tesla V100-PCIE-32GB, 100 %, 19 %, 32768 MiB, 28966 MiB
2024/12/14 22:49:56.594, Tesla V100-PCIE-32GB, 98 %, 96 %, 32768 MiB, 28966 MiB
2024/12/14 22:49:57.595, Tesla V100-PCIE-32GB, 98 %, 96 %, 32768 MiB, 28966 MiB
2024/12/14 22:49:58.595, Tesla V100-PCIE-32GB, 98 %, 96 %, 32768 MiB, 28966 MiB
2024/12/14 22:49:59.596, Tesla V100-PCIE-32GB, 0 %, 0 %, 32768 MiB, 28966 MiB
2024/12/14 22:50:00.599, Tesla V100-PCIE-32GB, 98 %, 80 %, 32768 MiB, 28966 MiB
2024/12/14 22:50:01.602, Tesla V100-PCIE-32GB, 98 %, 97 %, 32768 MiB, 28966 MiB
2024/12/14 22:50:02.606, Tesla V100-PCIE-32GB, 100 %, 19 %, 32768 MiB, 28966 MiB
2024/12/14 22:50:03.610, Tesla V100-PCIE-32GB, 98 %, 96 %, 32768 MiB, 28966 MiB
2024/12/14 22:50:04.615, Tesla V100-PCIE-32GB, 98 %, 96 %, 32768 MiB, 28966 MiB
2024/12/14 22:50:05.619, Tesla V100-PCIE-32GB, 98 %, 95 %, 32768 MiB, 28966 MiB
2024/12/14 22:50:06.624, Tesla V100-PCIE-32GB, 98 %, 96 %, 32768 MiB, 28966 MiB
2024/12/14 22:50:07.628, Tesla V100-PCIE-32GB, 94 %, 27 %, 32768 MiB, 28966 MiB
2024/12/14 22:50:08.632, Tesla V100-PCIE-32GB, 98 %, 98 %, 32768 MiB, 28966 MiB
2024/12/14 22:50:09.632, Tesla V100-PCIE-32GB, 98 %, 98 %, 32768 MiB, 28966 MiB
2024/12/14 22:50:10.632, Tesla V100-PCIE-32GB, 51 %, 51 %, 32768 MiB, 28966 MiB
2024/12/14 22:50:11.634, Tesla V100-PCIE-32GB, 99 %, 53 %, 32768 MiB, 28966 MiB
2024/12/14 22:50:12.635, Tesla V100-PCIE-32GB, 98 %, 98 %, 32768 MiB, 28966 MiB
2024/12/14 22:50:13.635, Tesla V100-PCIE-32GB, 15 %, 15 %, 32768 MiB, 28966 MiB
2024/12/14 22:50:14.635, Tesla V100-PCIE-32GB, 100 %, 14 %, 32768 MiB, 28966 MiB
2024/12/14 22:50:15.636, Tesla V100-PCIE-32GB, 99 %, 65 %, 32768 MiB, 28966 MiB
2024/12/14 22:50:16.639, Tesla V100-PCIE-32GB, 99 %, 91 %, 32768 MiB, 28966 MiB
2024/12/14 22:50:17.639, Tesla V100-PCIE-32GB, 98 %, 91 %, 32768 MiB, 28966 MiB
2024/12/14 22:50:18.640, Tesla V100-PCIE-32GB, 99 %, 90 %, 32768 MiB, 28966 MiB
2024/12/14 22:50:19.640, Tesla V100-PCIE-32GB, 99 %, 90 %, 32768 MiB, 28966 MiB
2024/12/14 22:50:20.641, Tesla V100-PCIE-32GB, 99 %, 90 %, 32768 MiB, 28966 MiB
2024/12/14 22:50:21.643, Tesla V100-PCIE-32GB, 0 %, 0 %, 32768 MiB, 28966 MiB
2024/12/14 22:50:22.644, Tesla V100-PCIE-32GB, 100 %, 15 %, 32768 MiB, 29332 MiB
2024/12/14 22:50:23.664, Tesla V100-PCIE-32GB, 100 %, 15 %, 32768 MiB, 29332 MiB
2024/12/14 22:50:24.664, Tesla V100-PCIE-32GB, 99 %, 70 %, 32768 MiB, 29332 MiB
2024/12/14 22:50:25.664, Tesla V100-PCIE-32GB, 99 %, 86 %, 32768 MiB, 29332 MiB
2024/12/14 22:50:26.665, Tesla V100-PCIE-32GB, 99 %, 86 %, 32768 MiB, 29332 MiB
2024/12/14 22:50:27.665, Tesla V100-PCIE-32GB, 54 %, 47 %, 32768 MiB, 29332 MiB
2024/12/14 22:50:28.665, Tesla V100-PCIE-32GB, 100 %, 19 %, 32768 MiB, 29332 MiB
2024/12/14 22:50:29.666, Tesla V100-PCIE-32GB, 98 %, 85 %, 32768 MiB, 29332 MiB
2024/12/14 22:50:30.666, Tesla V100-PCIE-32GB, 98 %, 92 %, 32768 MiB, 29332 MiB
2024/12/14 22:50:31.667, Tesla V100-PCIE-32GB, 98 %, 92 %, 32768 MiB, 29332 MiB
2024/12/14 22:50:32.667, Tesla V100-PCIE-32GB, 99 %, 91 %, 32768 MiB, 29332 MiB
2024/12/14 22:50:33.667, Tesla V100-PCIE-32GB, 0 %, 0 %, 32768 MiB, 29332 MiB
2024/12/14 22:50:34.672, Tesla V100-PCIE-32GB, 98 %, 96 %, 32768 MiB, 29332 MiB
2024/12/14 22:50:35.677, Tesla V100-PCIE-32GB, 98 %, 95 %, 32768 MiB, 29332 MiB
2024/12/14 22:50:36.677, Tesla V100-PCIE-32GB, 98 %, 96 %, 32768 MiB, 29332 MiB
2024/12/14 22:50:37.677, Tesla V100-PCIE-32GB, 98 %, 95 %, 32768 MiB, 29332 MiB
2024/12/14 22:50:38.678, Tesla V100-PCIE-32GB, 98 %, 95 %, 32768 MiB, 29332 MiB
2024/12/14 22:50:39.679, Tesla V100-PCIE-32GB, 98 %, 95 %, 32768 MiB, 29332 MiB
2024/12/14 22:50:40.680, Tesla V100-PCIE-32GB, 98 %, 95 %, 32768 MiB, 29332 MiB
2024/12/14 22:50:41.681, Tesla V100-PCIE-32GB, 0 %, 0 %, 32768 MiB, 29332 MiB
2024/12/14 22:50:42.684, Tesla V100-PCIE-32GB, 98 %, 88 %, 32768 MiB, 29332 MiB
2024/12/14 22:50:43.685, Tesla V100-PCIE-32GB, 98 %, 98 %, 32768 MiB, 29332 MiB
2024/12/14 22:50:44.688, Tesla V100-PCIE-32GB, 98 %, 98 %, 32768 MiB, 29332 MiB
2024/12/14 22:50:45.688, Tesla V100-PCIE-32GB, 98 %, 98 %, 32768 MiB, 29332 MiB
2024/12/14 22:50:46.691, Tesla V100-PCIE-32GB, 98 %, 97 %, 32768 MiB, 29332 MiB
2024/12/14 22:50:47.695, Tesla V100-PCIE-32GB, 38 %, 8 %, 32768 MiB, 29332 MiB
2024/12/14 22:50:48.697, Tesla V100-PCIE-32GB, 98 %, 97 %, 32768 MiB, 29332 MiB
2024/12/14 22:50:49.698, Tesla V100-PCIE-32GB, 98 %, 96 %, 32768 MiB, 29332 MiB
2024/12/14 22:50:50.701, Tesla V100-PCIE-32GB, 98 %, 96 %, 32768 MiB, 29332 MiB
2024/12/14 22:50:51.704, Tesla V100-PCIE-32GB, 0 %, 0 %, 32768 MiB, 29332 MiB
2024/12/14 22:50:52.708, Tesla V100-PCIE-32GB, 100 %, 25 %, 32768 MiB, 29332 MiB
2024/12/14 22:50:53.710, Tesla V100-PCIE-32GB, 99 %, 64 %, 32768 MiB, 29332 MiB
2024/12/14 22:50:54.712, Tesla V100-PCIE-32GB, 99 %, 90 %, 32768 MiB, 29332 MiB
2024/12/14 22:50:55.720, Tesla V100-PCIE-32GB, 99 %, 90 %, 32768 MiB, 29332 MiB
2024/12/14 22:50:56.721, Tesla V100-PCIE-32GB, 98 %, 89 %, 32768 MiB, 29332 MiB
2024/12/14 22:50:57.724, Tesla V100-PCIE-32GB, 99 %, 90 %, 32768 MiB, 29332 MiB
2024/12/14 22:50:58.728, Tesla V100-PCIE-32GB, 99 %, 90 %, 32768 MiB, 29332 MiB
2024/12/14 22:50:59.728, Tesla V100-PCIE-32GB, 99 %, 90 %, 32768 MiB, 29332 MiB
2024/12/14 22:51:00.753, Tesla V100-PCIE-32GB, 99 %, 89 %, 32768 MiB, 29332 MiB
2024/12/14 22:51:01.755, Tesla V100-PCIE-32GB, 99 %, 89 %, 32768 MiB, 29332 MiB
2024/12/14 22:51:02.755, Tesla V100-PCIE-32GB, 99 %, 89 %, 32768 MiB, 29332 MiB
2024/12/14 22:51:03.756, Tesla V100-PCIE-32GB, 99 %, 89 %, 32768 MiB, 29332 MiB
2024/12/14 22:51:04.760, Tesla V100-PCIE-32GB, 99 %, 89 %, 32768 MiB, 29332 MiB
2024/12/14 22:51:05.764, Tesla V100-PCIE-32GB, 99 %, 89 %, 32768 MiB, 29332 MiB
2024/12/14 22:51:06.770, Tesla V100-PCIE-32GB, 99 %, 89 %, 32768 MiB, 29332 MiB
2024/12/14 22:51:07.774, Tesla V100-PCIE-32GB, 0 %, 0 %, 32768 MiB, 29332 MiB
2024/12/14 22:51:08.774, Tesla V100-PCIE-32GB, 99 %, 36 %, 32768 MiB, 29332 MiB
2024/12/14 22:51:09.775, Tesla V100-PCIE-32GB, 98 %, 97 %, 32768 MiB, 29332 MiB
2024/12/14 22:51:10.775, Tesla V100-PCIE-32GB, 98 %, 96 %, 32768 MiB, 29332 MiB
2024/12/14 22:51:11.775, Tesla V100-PCIE-32GB, 98 %, 96 %, 32768 MiB, 29332 MiB
2024/12/14 22:51:12.775, Tesla V100-PCIE-32GB, 46 %, 10 %, 32768 MiB, 29332 MiB
2024/12/14 22:51:13.776, Tesla V100-PCIE-32GB, 98 %, 95 %, 32768 MiB, 29332 MiB
2024/12/14 22:51:14.779, Tesla V100-PCIE-32GB, 99 %, 95 %, 32768 MiB, 29332 MiB
2024/12/14 22:51:15.779, Tesla V100-PCIE-32GB, 0 %, 0 %, 32768 MiB, 29332 MiB
2024/12/14 22:51:16.780, Tesla V100-PCIE-32GB, 98 %, 96 %, 32768 MiB, 29332 MiB
2024/12/14 22:51:17.783, Tesla V100-PCIE-32GB, 98 %, 96 %, 32768 MiB, 29332 MiB
2024/12/14 22:51:18.784, Tesla V100-PCIE-32GB, 98 %, 96 %, 32768 MiB, 29332 MiB
2024/12/14 22:51:19.786, Tesla V100-PCIE-32GB, 78 %, 20 %, 32768 MiB, 29332 MiB
2024/12/14 22:51:20.787, Tesla V100-PCIE-32GB, 98 %, 84 %, 32768 MiB, 29332 MiB
2024/12/14 22:51:21.787, Tesla V100-PCIE-32GB, 98 %, 94 %, 32768 MiB, 29332 MiB
2024/12/14 22:51:22.787, Tesla V100-PCIE-32GB, 99 %, 93 %, 32768 MiB, 29332 MiB
2024/12/14 22:51:23.787, Tesla V100-PCIE-32GB, 99 %, 93 %, 32768 MiB, 29332 MiB
2024/12/14 22:51:24.788, Tesla V100-PCIE-32GB, 98 %, 93 %, 32768 MiB, 29332 MiB
2024/12/14 22:51:25.791, Tesla V100-PCIE-32GB, 99 %, 93 %, 32768 MiB, 29332 MiB
2024/12/14 22:51:26.794, Tesla V100-PCIE-32GB, 0 %, 0 %, 32768 MiB, 29332 MiB
2024/12/14 22:51:27.795, Tesla V100-PCIE-32GB, 100 %, 20 %, 32768 MiB, 29332 MiB
2024/12/14 22:51:28.795, Tesla V100-PCIE-32GB, 98 %, 96 %, 32768 MiB, 29332 MiB
2024/12/14 22:51:29.797, Tesla V100-PCIE-32GB, 98 %, 96 %, 32768 MiB, 29332 MiB
2024/12/14 22:51:30.798, Tesla V100-PCIE-32GB, 98 %, 95 %, 32768 MiB, 29332 MiB
2024/12/14 22:51:31.802, Tesla V100-PCIE-32GB, 0 %, 0 %, 32768 MiB, 29332 MiB
2024/12/14 22:51:32.803, Tesla V100-PCIE-32GB, 100 %, 20 %, 32768 MiB, 29332 MiB
2024/12/14 22:51:33.808, Tesla V100-PCIE-32GB, 98 %, 94 %, 32768 MiB, 29332 MiB
2024/12/14 22:51:34.810, Tesla V100-PCIE-32GB, 0 %, 0 %, 32768 MiB, 29332 MiB
2024/12/14 22:51:35.815, Tesla V100-PCIE-32GB, 100 %, 22 %, 32768 MiB, 29332 MiB
2024/12/14 22:51:36.815, Tesla V100-PCIE-32GB, 99 %, 95 %, 32768 MiB, 29332 MiB
2024/12/14 22:51:37.817, Tesla V100-PCIE-32GB, 98 %, 93 %, 32768 MiB, 29332 MiB
2024/12/14 22:51:38.818, Tesla V100-PCIE-32GB, 98 %, 94 %, 32768 MiB, 29332 MiB
2024/12/14 22:51:39.819, Tesla V100-PCIE-32GB, 99 %, 94 %, 32768 MiB, 29332 MiB
2024/12/14 22:51:40.820, Tesla V100-PCIE-32GB, 98 %, 94 %, 32768 MiB, 29332 MiB
2024/12/14 22:51:41.821, Tesla V100-PCIE-32GB, 0 %, 0 %, 32768 MiB, 29332 MiB
2024/12/14 22:51:42.821, Tesla V100-PCIE-32GB, 99 %, 31 %, 32768 MiB, 29332 MiB
2024/12/14 22:51:43.824, Tesla V100-PCIE-32GB, 98 %, 97 %, 32768 MiB, 29332 MiB
2024/12/14 22:51:44.824, Tesla V100-PCIE-32GB, 0 %, 0 %, 32768 MiB, 29332 MiB
2024/12/14 22:51:45.825, Tesla V100-PCIE-32GB, 98 %, 97 %, 32768 MiB, 29332 MiB
2024/12/14 22:51:46.829, Tesla V100-PCIE-32GB, 98 %, 97 %, 32768 MiB, 29332 MiB
2024/12/14 22:51:47.829, Tesla V100-PCIE-32GB, 98 %, 96 %, 32768 MiB, 29332 MiB
2024/12/14 22:51:48.830, Tesla V100-PCIE-32GB, 98 %, 97 %, 32768 MiB, 29332 MiB
2024/12/14 22:51:49.830, Tesla V100-PCIE-32GB, 98 %, 97 %, 32768 MiB, 29332 MiB
2024/12/14 22:51:50.831, Tesla V100-PCIE-32GB, 98 %, 96 %, 32768 MiB, 29332 MiB
2024/12/14 22:51:51.832, Tesla V100-PCIE-32GB, 98 %, 96 %, 32768 MiB, 29332 MiB
2024/12/14 22:51:52.833, Tesla V100-PCIE-32GB, 98 %, 96 %, 32768 MiB, 29332 MiB
2024/12/14 22:51:53.833, Tesla V100-PCIE-32GB, 0 %, 0 %, 32768 MiB, 29332 MiB
2024/12/14 22:51:54.834, Tesla V100-PCIE-32GB, 100 %, 19 %, 32768 MiB, 29332 MiB
2024/12/14 22:51:55.835, Tesla V100-PCIE-32GB, 98 %, 96 %, 32768 MiB, 29332 MiB
2024/12/14 22:51:56.839, Tesla V100-PCIE-32GB, 0 %, 0 %, 32768 MiB, 29332 MiB
2024/12/14 22:51:57.839, Tesla V100-PCIE-32GB, 100 %, 18 %, 32768 MiB, 29332 MiB
2024/12/14 22:51:58.840, Tesla V100-PCIE-32GB, 98 %, 92 %, 32768 MiB, 29332 MiB
2024/12/14 22:51:59.840, Tesla V100-PCIE-32GB, 98 %, 92 %, 32768 MiB, 29332 MiB
2024/12/14 22:52:00.844, Tesla V100-PCIE-32GB, 99 %, 92 %, 32768 MiB, 29332 MiB
2024/12/14 22:52:01.845, Tesla V100-PCIE-32GB, 99 %, 92 %, 32768 MiB, 29332 MiB
2024/12/14 22:52:02.846, Tesla V100-PCIE-32GB, 0 %, 0 %, 32768 MiB, 29332 MiB
2024/12/14 22:52:03.846, Tesla V100-PCIE-32GB, 100 %, 13 %, 32768 MiB, 29332 MiB
2024/12/14 22:52:04.848, Tesla V100-PCIE-32GB, 100 %, 13 %, 32768 MiB, 29332 MiB
2024/12/14 22:52:05.851, Tesla V100-PCIE-32GB, 99 %, 87 %, 32768 MiB, 29332 MiB
2024/12/14 22:52:06.851, Tesla V100-PCIE-32GB, 99 %, 87 %, 32768 MiB, 29332 MiB
2024/12/14 22:52:07.852, Tesla V100-PCIE-32GB, 99 %, 87 %, 32768 MiB, 29332 MiB
2024/12/14 22:52:08.852, Tesla V100-PCIE-32GB, 99 %, 87 %, 32768 MiB, 29332 MiB
2024/12/14 22:52:09.853, Tesla V100-PCIE-32GB, 99 %, 87 %, 32768 MiB, 29332 MiB
